Date;14 - Time deposits (CDB/RDB-preset) - Daily return (%) - % p.d.
29/10/1996;0.0852
30/10/1996;0.0870
31/10/1996;0.0862
01/11/1996;0.0878
04/11/1996;0.0859
05/11/1996;0.0857
06/11/1996;0.0869
07/11/1996;0.0856
08/11/1996;0.0867
11/11/1996;0.0863
12/11/1996;0.0851
13/11/1996;0.0853
14/11/1996;0.0845
18/11/1996;0.0847
19/11/1996;0.0834
20/11/1996;0.0833
21/11/1996;0.0824
22/11/1996;0.0832
25/11/1996;0.0824
26/11/1996;0.0819
27/11/1996;0.0822
28/11/1996;0.0807
29/11/1996;0.0813
02/12/1996;0.0824
03/12/1996;0.0814
04/12/1996;0.0817
05/12/1996;0.0813
06/12/1996;0.0818
09/12/1996;0.0810
10/12/1996;0.0802
11/12/1996;0.0809
12/12/1996;0.0800
13/12/1996;0.0802
16/12/1996;0.0797
17/12/1996;0.0796
18/12/1996;0.0798
19/12/1996;0.0788
20/12/1996;0.0791
23/12/1996;0.0795
24/12/1996;0.0776
26/12/1996;0.0787
27/12/1996;0.0781
30/12/1996;0.0777
31/12/1996;0.0764
02/01/1997;0.0785
03/01/1997;0.0782
06/01/1997;0.0790
07/01/1997;0.0798
08/01/1997;0.0800
09/01/1997;0.0801
10/01/1997;0.0804
13/01/1997;0.0802
14/01/1997;0.0798
15/01/1997;0.0807
16/01/1997;0.0796
17/01/1997;0.0813
20/01/1997;0.0812
21/01/1997;0.0814
22/01/1997;0.0819
23/01/1997;0.0833
24/01/1997;0.0827
27/01/1997;0.0851
28/01/1997;0.0827
29/01/1997;0.0834
30/01/1997;0.0843
31/01/1997;0.0837
03/02/1997;0.0879
04/02/1997;0.0863
05/02/1997;0.0858
06/02/1997;0.0852
07/02/1997;0.0864
12/02/1997;0.0817
13/02/1997;0.0864
14/02/1997;0.0835
17/02/1997;0.0847
18/02/1997;0.0825
19/02/1997;0.0836
20/02/1997;0.0830
21/02/1997;0.0837
24/02/1997;0.0815
25/02/1997;0.0807
26/02/1997;0.0809
27/02/1997;0.0795
28/02/1997;0.0804
03/03/1997;0.0797
04/03/1997;0.0777
05/03/1997;0.0807
06/03/1997;0.0781
07/03/1997;0.0783
10/03/1997;0.0784
11/03/1997;0.0771
12/03/1997;0.0762
13/03/1997;0.0756
14/03/1997;0.0755
17/03/1997;0.0771
18/03/1997;0.0766
19/03/1997;0.0766
20/03/1997;0.0745
21/03/1997;0.0749
24/03/1997;0.0748
25/03/1997;0.0737
26/03/1997;0.0737
31/03/1997;0.0742
01/04/1997;0.0729
02/04/1997;0.0736
03/04/1997;0.0736
04/04/1997;0.0749
07/04/1997;0.0750
08/04/1997;0.0742
09/04/1997;0.0754
10/04/1997;0.0749
11/04/1997;0.0735
14/04/1997;0.0734
15/04/1997;0.0748
16/04/1997;0.0752
17/04/1997;0.0771
18/04/1997;0.0776
22/04/1997;0.0777
23/04/1997;0.0779
24/04/1997;0.0769
25/04/1997;0.0768
28/04/1997;0.0779
29/04/1997;0.0780
30/04/1997;0.0783
02/05/1997;0.0778
05/05/1997;0.0785
06/05/1997;0.0766
07/05/1997;0.0772
08/05/1997;0.0775
09/05/1997;0.0779
12/05/1997;0.0770
13/05/1997;0.0766
14/05/1997;0.0771
15/05/1997;0.0761
16/05/1997;0.0780
19/05/1997;0.0776
20/05/1997;0.0763
21/05/1997;0.0757
22/05/1997;0.0758
23/05/1997;0.0762
26/05/1997;0.0755
27/05/1997;0.0740
28/05/1997;0.0752
30/05/1997;0.0753
02/06/1997;0.0755
03/06/1997;0.0743
04/06/1997;0.0753
05/06/1997;0.0738
06/06/1997;0.0745
09/06/1997;0.0738
10/06/1997;0.0736
11/06/1997;0.0736
12/06/1997;0.0733
13/06/1997;0.0732
16/06/1997;0.0729
17/06/1997;0.0725
18/06/1997;0.0722
19/06/1997;0.0714
20/06/1997;0.0718
23/06/1997;0.0718
24/06/1997;0.0718
25/06/1997;0.0711
26/06/1997;0.0704
27/06/1997;0.0706
30/06/1997;0.0707
01/07/1997;0.0716
02/07/1997;0.0707
03/07/1997;0.0704
04/07/1997;0.0696
07/07/1997;0.0710
08/07/1997;0.0715
09/07/1997;0.0707
10/07/1997;0.0713
11/07/1997;0.0715
14/07/1997;0.0721
15/07/1997;0.0732
16/07/1997;0.0739
17/07/1997;0.0730
18/07/1997;0.0740
21/07/1997;0.0734
22/07/1997;0.0733
23/07/1997;0.0735
24/07/1997;0.0734
25/07/1997;0.0735
28/07/1997;0.0739
29/07/1997;0.0734
30/07/1997;0.0741
31/07/1997;0.0742
01/08/1997;0.0750
04/08/1997;0.0751
05/08/1997;0.0729
06/08/1997;0.0741
07/08/1997;0.0734
08/08/1997;0.0731
11/08/1997;0.0732
12/08/1997;0.0731
13/08/1997;0.0734
14/08/1997;0.0730
15/08/1997;0.0736
18/08/1997;0.0728
19/08/1997;0.0723
20/08/1997;0.0719
21/08/1997;0.0721
22/08/1997;0.0728
25/08/1997;0.0727
26/08/1997;0.0728
27/08/1997;0.0721
28/08/1997;0.0714
29/08/1997;0.0718
01/09/1997;0.0732
02/09/1997;0.0727
03/09/1997;0.0731
04/09/1997;0.0723
05/09/1997;0.0724
08/09/1997;0.0722
09/09/1997;0.0722
10/09/1997;0.0723
11/09/1997;0.0724
12/09/1997;0.0720
15/09/1997;0.0729
16/09/1997;0.0725
17/09/1997;0.0722
18/09/1997;0.0722
19/09/1997;0.0713
22/09/1997;0.0719
23/09/1997;0.0721
24/09/1997;0.0717
25/09/1997;0.0715
26/09/1997;0.0710
29/09/1997;0.0711
30/09/1997;0.0720
01/10/1997;0.0720
02/10/1997;0.0712
03/10/1997;0.0712
06/10/1997;0.0722
07/10/1997;0.0725
08/10/1997;0.0728
09/10/1997;0.0732
10/10/1997;0.0726
13/10/1997;0.0736
14/10/1997;0.0735
15/10/1997;0.0741
16/10/1997;0.0742
17/10/1997;0.0743
20/10/1997;0.0746
21/10/1997;0.0743
22/10/1997;0.0747
23/10/1997;0.0747
24/10/1997;0.0761
27/10/1997;0.0765
28/10/1997;0.0784
29/10/1997;0.0801
30/10/1997;0.0932
31/10/1997;0.1215
03/11/1997;0.1316
04/11/1997;0.1219
05/11/1997;0.1187
06/11/1997;0.1189
07/11/1997;0.1350
10/11/1997;0.1272
11/11/1997;0.1226
12/11/1997;0.1357
13/11/1997;0.1273
14/11/1997;0.1324
17/11/1997;0.1254
18/11/1997;0.1235
19/11/1997;0.1264
20/11/1997;0.1198
21/11/1997;0.1235
24/11/1997;0.1170
25/11/1997;0.1192
26/11/1997;0.1234
27/11/1997;0.1228
28/11/1997;0.1242
01/12/1997;0.1194
02/12/1997;0.1204
03/12/1997;0.1220
04/12/1997;0.1167
05/12/1997;0.1184
08/12/1997;0.1165
09/12/1997;0.1122
10/12/1997;0.1199
11/12/1997;0.1222
12/12/1997;0.1201
15/12/1997;0.1196
16/12/1997;0.1170
17/12/1997;0.1148
18/12/1997;0.1200
19/12/1997;0.1161
22/12/1997;0.1181
23/12/1997;0.1168
24/12/1997;0.1124
26/12/1997;0.1168
29/12/1997;0.1170
30/12/1997;0.1120
31/12/1997;0.1283
02/01/1998;0.1233
05/01/1998;0.1190
06/01/1998;0.1170
07/01/1998;0.1178
08/01/1998;0.1181
09/01/1998;0.1205
12/01/1998;0.1230
13/01/1998;0.1199
14/01/1998;0.1222
15/01/1998;0.1196
16/01/1998;0.1206
19/01/1998;0.1197
20/01/1998;0.1163
21/01/1998;0.1212
22/01/1998;0.1182
23/01/1998;0.1135
26/01/1998;0.1115
27/01/1998;0.1101
28/01/1998;0.1152
29/01/1998;0.1104
30/01/1998;0.1074
02/02/1998;0.1138
03/02/1998;0.1072
04/02/1998;0.1166
05/02/1998;0.1078
06/02/1998;0.1082
09/02/1998;0.1079
10/02/1998;0.1046
11/02/1998;0.1048
12/02/1998;0.1034
13/02/1998;0.1062
16/02/1998;0.1035
17/02/1998;0.1032
18/02/1998;0.1026
19/02/1998;0.0998
20/02/1998;0.0992
25/02/1998;0.0974
26/02/1998;0.0979
27/02/1998;0.0966
02/03/1998;0.0919
03/03/1998;0.0941
04/03/1998;0.0959
05/03/1998;0.0881
06/03/1998;0.0921
09/03/1998;0.0895
10/03/1998;0.0895
11/03/1998;0.0905
12/03/1998;0.0887
13/03/1998;0.0880
16/03/1998;0.0883
17/03/1998;0.0860
18/03/1998;0.0869
19/03/1998;0.0840
20/03/1998;0.0840
23/03/1998;0.0844
24/03/1998;0.0839
25/03/1998;0.0818
26/03/1998;0.0823
27/03/1998;0.0814
30/03/1998;0.0801
31/03/1998;0.0827
01/04/1998;0.0824
02/04/1998;0.0799
03/04/1998;0.0816
06/04/1998;0.0830
07/04/1998;0.0811
08/04/1998;0.0843
13/04/1998;0.0790
14/04/1998;0.0792
15/04/1998;0.0779
16/04/1998;0.0804
17/04/1998;0.0793
20/04/1998;0.0770
22/04/1998;0.0785
23/04/1998;0.0788
24/04/1998;0.0784
27/04/1998;0.0799
28/04/1998;0.0793
29/04/1998;0.0802
30/04/1998;0.0783
04/05/1998;0.0793
05/05/1998;0.0789
06/05/1998;0.0803
07/05/1998;0.0792
08/05/1998;0.0788
11/05/1998;0.0786
12/05/1998;0.0777
13/05/1998;0.0788
14/05/1998;0.0792
15/05/1998;0.0780
18/05/1998;0.0789
19/05/1998;0.0797
20/05/1998;0.0772
21/05/1998;0.0751
22/05/1998;0.0761
25/05/1998;0.0785
26/05/1998;0.0795
27/05/1998;0.0908
28/05/1998;0.0801
29/05/1998;0.0781
01/06/1998;0.0837
02/06/1998;0.0760
03/06/1998;0.0786
04/06/1998;0.0753
05/06/1998;0.0755
08/06/1998;0.0756
09/06/1998;0.0766
10/06/1998;0.0764
12/06/1998;0.0775
15/06/1998;0.0784
16/06/1998;0.0768
17/06/1998;0.0773
18/06/1998;0.0752
19/06/1998;0.0721
22/06/1998;0.0742
23/06/1998;0.0747
24/06/1998;0.0739
25/06/1998;0.0746
26/06/1998;0.0728
29/06/1998;0.0738
30/06/1998;0.0726
01/07/1998;0.0739
02/07/1998;0.0717
03/07/1998;0.0710
06/07/1998;0.0740
07/07/1998;0.0717
08/07/1998;0.0723
09/07/1998;0.0700
10/07/1998;0.0732
13/07/1998;0.0716
14/07/1998;0.0727
15/07/1998;0.0724
16/07/1998;0.0706
17/07/1998;0.0713
20/07/1998;0.0700
21/07/1998;0.0694
22/07/1998;0.0705
23/07/1998;0.0691
24/07/1998;0.0678
27/07/1998;0.0680
28/07/1998;0.0689
29/07/1998;0.0687
30/07/1998;0.0684
31/07/1998;0.0673
03/08/1998;0.0678
04/08/1998;0.0674
05/08/1998;0.0674
06/08/1998;0.0675
07/08/1998;0.0650
10/08/1998;0.0682
11/08/1998;0.0693
12/08/1998;0.0683
13/08/1998;0.0691
14/08/1998;0.0688
17/08/1998;0.0680
18/08/1998;0.0712
19/08/1998;0.0716
20/08/1998;0.0683
21/08/1998;0.0732
24/08/1998;0.0715
25/08/1998;0.0679
26/08/1998;0.0722
27/08/1998;0.0737
28/08/1998;0.0779
31/08/1998;0.0751
01/09/1998;0.0782
02/09/1998;0.0720
03/09/1998;0.0708
04/09/1998;0.0742
08/09/1998;0.0910
09/09/1998;0.0939
10/09/1998;0.0992
11/09/1998;0.1097
14/09/1998;0.1051
15/09/1998;0.0975
16/09/1998;0.0961
17/09/1998;0.1027
18/09/1998;0.0967
21/09/1998;0.1130
22/09/1998;0.1045
23/09/1998;0.1001
24/09/1998;0.1033
25/09/1998;0.1044
28/09/1998;0.1075
29/09/1998;0.1059
30/09/1998;0.1042
01/10/1998;0.1058
02/10/1998;0.1115
05/10/1998;0.1131
06/10/1998;0.1101
07/10/1998;0.1090
08/10/1998;0.1203
09/10/1998;0.1122
13/10/1998;0.1125
14/10/1998;0.1123
15/10/1998;0.1139
16/10/1998;0.1198
19/10/1998;0.1129
20/10/1998;0.1036
21/10/1998;0.1179
22/10/1998;0.1129
23/10/1998;0.1159
26/10/1998;0.1114
27/10/1998;0.1080
28/10/1998;0.1123
29/10/1998;0.1105
30/10/1998;0.1088
03/11/1998;0.1078
04/11/1998;0.0993
05/11/1998;0.1026
06/11/1998;0.1030
09/11/1998;0.1037
10/11/1998;0.1034
11/11/1998;0.0997
12/11/1998;0.1147
13/11/1998;0.1020
16/11/1998;0.0987
17/11/1998;0.0923
18/11/1998;0.0953
19/11/1998;0.0935
20/11/1998;0.0939
23/11/1998;0.0924
24/11/1998;0.0888
25/11/1998;0.0941
26/11/1998;0.0958
27/11/1998;0.0947
30/11/1998;0.0938
01/12/1998;0.0923
02/12/1998;0.0909
03/12/1998;0.0974
04/12/1998;0.0931
07/12/1998;0.0945
08/12/1998;0.0959
09/12/1998;0.0961
10/12/1998;0.0925
11/12/1998;0.0883
14/12/1998;0.0940
15/12/1998;0.0946
16/12/1998;0.0923
17/12/1998;0.0970
18/12/1998;0.0925
21/12/1998;0.0941
22/12/1998;0.0926
23/12/1998;0.0936
24/12/1998;0.0853
28/12/1998;0.0896
29/12/1998;0.0923
30/12/1998;0.0940
31/12/1998;0.0848
04/01/1999;0.0905
05/01/1999;0.0903
06/01/1999;0.0913
07/01/1999;0.0930
08/01/1999;0.0915
11/01/1999;0.0910
12/01/1999;0.0972
13/01/1999;0.1053
14/01/1999;0.1173
15/01/1999;0.1091
18/01/1999;0.0972
19/01/1999;0.1035
20/01/1999;0.1023
21/01/1999;0.1070
22/01/1999;0.1046
25/01/1999;0.1047
26/01/1999;0.1158
27/01/1999;0.1169
28/01/1999;0.1252
29/01/1999;0.1198
01/02/1999;0.1120
02/02/1999;0.1118
03/02/1999;0.1132
04/02/1999;0.1186
05/02/1999;0.1265
08/02/1999;0.1264
09/02/1999;0.1282
10/02/1999;0.1143
11/02/1999;0.1127
12/02/1999;0.1188
17/02/1999;0.1118
18/02/1999;0.1150
19/02/1999;0.1184
22/02/1999;0.1165
23/02/1999;0.1143
24/02/1999;0.1183
25/02/1999;0.1227
26/02/1999;0.1204
01/03/1999;0.1195
02/03/1999;0.1040
03/03/1999;0.1253
04/03/1999;0.1385
05/03/1999;0.1274
08/03/1999;0.1234
09/03/1999;0.1120
10/03/1999;0.1150
11/03/1999;0.1092
12/03/1999;0.1158
15/03/1999;0.1146
16/03/1999;0.1130
17/03/1999;0.1100
18/03/1999;0.1066
19/03/1999;0.1088
22/03/1999;0.1133
23/03/1999;0.1097
24/03/1999;0.1141
25/03/1999;0.1034
26/03/1999;0.1025
29/03/1999;0.1085
30/03/1999;0.0966
31/03/1999;0.1049
05/04/1999;0.1035
06/04/1999;0.0980
07/04/1999;0.1007
08/04/1999;0.0963
09/04/1999;0.0974
12/04/1999;0.0998
13/04/1999;0.0910
14/04/1999;0.0950
15/04/1999;0.1035
16/04/1999;0.0899
19/04/1999;0.0899
20/04/1999;0.0872
22/04/1999;0.0931
23/04/1999;0.0892
26/04/1999;0.0916
27/04/1999;0.0865
28/04/1999;0.0916
29/04/1999;0.0854
30/04/1999;0.0876
03/05/1999;0.0894
04/05/1999;0.0855
05/05/1999;0.0914
06/05/1999;0.0861
07/05/1999;0.0871
10/05/1999;0.0811
11/05/1999;0.0821
12/05/1999;0.0849
13/05/1999;0.0742
14/05/1999;0.0766
17/05/1999;0.0712
18/05/1999;0.0698
19/05/1999;0.0692
20/05/1999;0.0771
21/05/1999;0.0745
24/05/1999;0.0742
25/05/1999;0.0738
26/05/1999;0.0780
27/05/1999;0.0719
28/05/1999;0.0741
31/05/1999;0.0715
01/06/1999;0.0725
02/06/1999;0.0720
04/06/1999;0.0709
07/06/1999;0.0718
08/06/1999;0.0717
09/06/1999;0.0713
10/06/1999;0.0683
11/06/1999;0.0688
14/06/1999;0.0685
15/06/1999;0.0766
16/06/1999;0.0769
17/06/1999;0.0676
18/06/1999;0.0743
21/06/1999;0.0665
22/06/1999;0.0650
23/06/1999;0.0748
24/06/1999;0.0717
25/06/1999;0.0735
28/06/1999;0.0690
29/06/1999;0.0674
30/06/1999;0.0697
01/07/1999;0.0900
02/07/1999;0.0672
05/07/1999;0.0674
06/07/1999;0.0674
07/07/1999;0.0677
08/07/1999;0.0668
09/07/1999;0.0649
12/07/1999;0.0696
13/07/1999;0.0734
14/07/1999;0.0713
15/07/1999;0.0707
16/07/1999;0.0724
19/07/1999;0.0690
20/07/1999;0.0700
21/07/1999;0.0720
22/07/1999;0.0692
23/07/1999;0.0704
26/07/1999;0.0689
27/07/1999;0.0716
28/07/1999;0.0688
29/07/1999;0.0687
30/07/1999;0.0675
02/08/1999;0.0699
03/08/1999;0.0702
04/08/1999;0.0691
05/08/1999;0.0694
06/08/1999;0.0698
09/08/1999;0.0693
10/08/1999;0.0700
11/08/1999;0.0709
12/08/1999;0.0690
13/08/1999;0.0687
16/08/1999;0.0685
17/08/1999;0.0691
18/08/1999;0.0699
19/08/1999;0.0703
20/08/1999;0.0694
23/08/1999;0.0700
24/08/1999;0.0696
25/08/1999;0.0702
26/08/1999;0.0700
27/08/1999;0.0694
30/08/1999;0.0702
31/08/1999;0.0699
01/09/1999;0.0696
02/09/1999;0.0696
03/09/1999;0.0690
06/09/1999;0.0689
08/09/1999;0.0692
09/09/1999;0.0690
10/09/1999;0.0689
13/09/1999;0.0692
14/09/1999;0.0695
15/09/1999;0.0690
16/09/1999;0.0692
17/09/1999;0.0692
20/09/1999;0.0684
21/09/1999;0.0689
22/09/1999;0.0679
23/09/1999;0.0679
24/09/1999;0.0687
27/09/1999;0.0678
28/09/1999;0.0688
29/09/1999;0.0686
30/09/1999;0.0675
01/10/1999;0.0682
04/10/1999;0.0679
05/10/1999;0.0672
06/10/1999;0.0669
07/10/1999;0.0677
08/10/1999;0.0671
11/10/1999;0.0660
13/10/1999;0.0669
14/10/1999;0.0671
15/10/1999;0.0682
18/10/1999;0.0671
19/10/1999;0.0688
20/10/1999;0.0660
21/10/1999;0.0670
22/10/1999;0.0666
25/10/1999;0.0678
26/10/1999;0.0663
27/10/1999;0.0660
28/10/1999;0.0676
29/10/1999;0.0672
01/11/1999;0.0674
03/11/1999;0.0670
04/11/1999;0.0673
05/11/1999;0.0660
08/11/1999;0.0662
09/11/1999;0.0669
10/11/1999;0.0653
11/11/1999;0.0675
12/11/1999;0.0672
16/11/1999;0.0674
17/11/1999;0.0678
18/11/1999;0.0676
19/11/1999;0.0686
22/11/1999;0.0668
23/11/1999;0.0685
24/11/1999;0.0678
25/11/1999;0.0689
26/11/1999;0.0678
29/11/1999;0.0675
30/11/1999;0.0684
01/12/1999;0.0678
02/12/1999;0.0683
03/12/1999;0.0679
06/12/1999;0.0674
07/12/1999;0.0678
08/12/1999;0.0696
09/12/1999;0.0682
10/12/1999;0.0679
13/12/1999;0.0674
14/12/1999;0.0686
15/12/1999;0.0676
16/12/1999;0.0675
17/12/1999;0.0673
20/12/1999;0.0672
21/12/1999;0.0678
22/12/1999;0.0672
23/12/1999;0.0670
24/12/1999;0.0674
27/12/1999;0.0666
28/12/1999;0.0679
29/12/1999;0.0670
30/12/1999;0.0677
31/12/1999;0.0649
03/01/2000;0.0662
04/01/2000;0.0674
05/01/2000;0.0668
06/01/2000;0.0670
07/01/2000;0.0667
10/01/2000;0.0664
11/01/2000;0.0671
